3,clst,1,0,0,0,0,,0,0
5,clust,1,0,0,0,0,,0,0
5,_WA_Sys_00000002_00000005,17,1,0,0,0,,0,0
5,_WA_Sys_00000003_00000005,18,1,0,0,0,,0,0
5,_WA_Sys_00000004_00000005,19,1,0,0,0,,0,0
5,_WA_Sys_00000005_00000005,20,1,0,0,0,,0,0
5,_WA_Sys_00000006_00000005,21,1,0,0,0,,0,0
5,_WA_Sys_00000009_00000005,22,1,0,0,0,,0,0
6,clst,1,0,0,0,0,,0,0
7,clust,1,0,0,0,0,,0,0
7,nc,2,0,0,0,0,,0,0
7,_WA_Sys_00000002_00000007,17,1,0,0,0,,0,0
9,clst,1,0,0,0,0,,0,0
17,cl,1,0,0,0,0,,0,0
17,nc,2,0,0,0,0,,0,0
17,nc2,3,0,0,0,0,,0,0
18,cl,1,0,0,0,0,,0,0
18,nc1,2,0,0,0,0,,0,0
19,cl,1,0,0,0,0,,0,0
20,clst,1,0,0,0,0,,0,0
21,cl,1,0,0,0,0,,0,0
22,clst,1,0,0,0,0,,0,0
23,cl,1,0,0,0,0,,0,0
24,clst,1,0,0,0,0,,0,0
24,_WA_Sys_00000006_00000018,17,1,0,0,0,,0,0
24,_WA_Sys_00000005_00000018,18,1,0,0,0,,0,0
24,_WA_Sys_00000003_00000018,19,1,0,0,0,,0,0
24,_WA_Sys_0000000B_00000018,20,1,0,0,0,,0,0
24,_WA_Sys_0000000E_00000018,21,1,0,0,0,,0,0
25,clst,1,0,0,0,0,,0,0
27,clst,1,0,0,0,0,,0,0
27,nc1,2,0,0,0,0,,0,0
27,nc2,3,0,0,0,0,,0,0
27,_WA_Sys_00000003_0000001B,17,1,0,0,0,,0,0
27,_WA_Sys_00000005_0000001B,18,1,0,0,0,,0,0
27,_WA_Sys_0000000A_0000001B,19,1,0,0,0,,0,0
28,clst,1,0,0,0,0,,0,0
28,nc1,2,0,0,0,0,,0,0
28,nc2,3,0,0,0,0,,0,0
29,clust,1,0,0,0,0,,0,0
29,_WA_Sys_00000004_0000001D,17,1,0,0,0,,0,0
29,_WA_Sys_00000005_0000001D,18,1,0,0,0,,0,0
29,_WA_Sys_00000003_0000001D,19,1,0,0,0,,0,0
29,_WA_Sys_00000007_0000001D,20,1,0,0,0,,0,0
29,_WA_Sys_00000006_0000001D,21,1,0,0,0,,0,0
29,_WA_Sys_00000002_0000001D,22,1,0,0,0,,0,0
34,clst,1,0,0,0,0,,0,0
34,nc1,2,0,0,0,0,,0,0
34,nc2,3,0,0,0,0,,0,0
34,nc3,4,0,0,0,0,,0,0
34,_WA_Sys_00000006_00000022,17,1,0,0,0,,0,0
34,_WA_Sys_00000008_00000022,18,1,0,0,0,,0,0
34,_WA_Sys_00000005_00000022,19,1,0,0,0,,0,0
34,_WA_Sys_0000000C_00000022,20,1,0,0,0,,0,0
34,_WA_Sys_00000003_00000022,21,1,0,0,0,,0,0
34,_WA_Sys_0000000B_00000022,22,1,0,0,0,,0,0
34,_WA_Sys_00000009_00000022,23,1,0,0,0,,0,0
35,clust,1,0,0,0,0,,0,0
36,clidx1,1,0,0,0,0,,0,0
36,ncidx1,2,0,0,0,0,,0,0
37,clidx1,1,0,0,0,0,,0,0
38,clidx1,1,0,0,0,0,,0,0
38,ncidx1,2,0,0,0,0,,0,0
40,clust,1,0,0,0,0,,0,0
40,nc1,2,0,0,0,0,,0,0
41,clst,1,0,0,0,0,,0,0
41,nc,2,0,0,0,0,,0,0
41,_WA_Sys_00000002_00000029,17,1,0,0,0,,0,0
41,_WA_Sys_00000003_00000029,18,1,0,0,0,,0,0
41,_WA_Sys_00000005_00000029,19,1,0,0,0,,0,0
41,_WA_Sys_00000006_00000029,20,1,0,0,0,,0,0
41,_WA_Sys_0000000A_00000029,21,1,0,0,0,,0,0
41,_WA_Sys_0000000B_00000029,22,1,0,0,0,,0,0
41,_WA_Sys_00000004_00000029,23,1,0,0,0,,0,0
41,_WA_Sys_0000000D_00000029,24,1,0,0,0,,0,0
42,cl,1,0,0,0,0,,0,0
42,nc1,2,0,0,0,0,,0,0
42,nc2,3,0,0,0,0,,0,0
43,cl,1,0,0,0,0,,0,0
43,nc1,2,0,0,0,0,,0,0
44,clst,1,0,0,0,0,,0,0
44,nc,2,0,0,0,0,,0,0
44,_WA_Sys_00000002_0000002C,17,1,0,0,0,,0,0
45,clst,1,0,0,0,0,,0,0
46,cl,1,0,0,0,0,,0,0
46,nc1,2,0,0,0,0,,0,0
46,nc2,3,0,0,0,0,,0,0
46,nc3,4,0,0,0,0,,0,0
47,cl,1,0,0,0,0,,0,0
48,cl,1,0,0,0,0,,0,0
49,clust,1,0,0,0,0,,0,0
50,clst,1,0,0,0,0,,0,0
50,nc1,2,0,0,0,0,,0,0
50,nc2,3,0,0,0,0,,0,0
50,_WA_Sys_00000004_00000032,17,1,0,0,0,,0,0
50,_WA_Sys_0000000D_00000032,18,1,0,0,0,,0,0
51,clst,1,0,0,0,0,,0,0
51,nc,2,0,0,0,0,,0,0
54,clst,1,0,0,0,0,,0,0
54,nc,2,0,0,0,0,,0,0
54,_WA_Sys_00000002_00000036,17,1,0,0,0,,0,0
54,_WA_Sys_00000004_00000036,18,1,0,0,0,,0,0
54,_WA_Sys_00000005_00000036,19,1,0,0,0,,0,0
54,_WA_Sys_00000007_00000036,20,1,0,0,0,,0,0
54,_WA_Sys_00000008_00000036,21,1,0,0,0,,0,0
55,clst,1,0,0,0,0,,0,0
55,nc1,2,0,0,0,0,,0,0
55,_WA_Sys_00000006_00000037,17,1,0,0,0,,0,0
55,_WA_Sys_00000005_00000037,18,1,0,0,0,,0,0
55,_WA_Sys_00000002_00000037,19,1,0,0,0,,0,0
55,_WA_Sys_00000004_00000037,20,1,0,0,0,,0,0
56,clst,1,0,0,0,0,,0,0
56,nc1,2,0,0,0,0,,0,0
57,clst,1,0,0,0,0,,0,0
58,clst,1,0,0,0,0,,0,0
58,nc1,2,0,0,0,0,,0,0
58,_WA_Sys_00000002_0000003A,17,1,0,0,0,,0,0
58,_WA_Sys_00000003_0000003A,18,1,0,0,0,,0,0
58,_WA_Sys_00000006_0000003A,19,1,0,0,0,,0,0
59,clust,1,0,0,0,0,,0,0
60,clst,1,0,0,0,0,,0,0
60,_WA_Sys_00000004_0000003C,17,1,0,0,0,,0,0
60,_WA_Sys_00000002_0000003C,18,1,0,0,0,,0,0
60,_WA_Sys_00000005_0000003C,19,1,0,0,0,,0,0
60,_WA_Sys_00000003_0000003C,20,1,0,0,0,,0,0
62,clust,1,0,0,0,0,,0,0
63,clust,1,0,0,0,0,,0,0
64,clst,1,0,0,0,0,,0,0
64,nc,2,0,0,0,0,,0,0
64,_WA_Sys_00000002_00000040,17,1,0,0,0,,0,0
64,_WA_Sys_00000004_00000040,18,1,0,0,0,,0,0
64,_WA_Sys_00000005_00000040,19,1,0,0,0,,0,0
64,_WA_Sys_00000006_00000040,20,1,0,0,0,,0,0
65,clust,1,0,0,0,0,,0,0
67,clst,1,0,0,0,0,,0,0
67,nc1,2,0,0,0,0,,0,0
67,nc2,3,0,0,0,0,,0,0
68,clst,1,0,0,0,0,,0,0
69,clst,1,0,0,0,0,,0,0
69,nc1,2,0,0,0,0,,0,0
69,nc2,3,0,0,0,0,,0,0
71,clst,1,0,0,0,0,,0,0
72,cl,1,0,0,0,0,,0,0
73,cl,1,0,0,0,0,,0,0
74,clst,1,0,0,0,0,,0,0
74,nc1,2,0,0,0,0,,0,0
74,_WA_Sys_00000001_0000004A,17,1,0,0,0,,0,0
74,_WA_Sys_00000003_0000004A,18,1,0,0,0,,0,0
74,_WA_Sys_00000005_0000004A,19,1,0,0,0,,0,0
75,clst,1,0,0,0,0,,0,0
75,nc1,2,0,0,0,0,,0,0
75,_WA_Sys_00000001_0000004B,17,1,0,0,0,,0,0
75,_WA_Sys_00000003_0000004B,18,1,0,0,0,,0,0
75,_WA_Sys_00000005_0000004B,19,1,0,0,0,,0,0
78,cl,1,0,0,0,0,,0,0
78,nc,2,0,0,0,0,,0,0
79,clst,1,0,0,0,0,,0,0
80,cl,1,0,0,0,0,,0,0
82,clst,1,0,0,0,0,,0,0
84,cl,1,0,0,0,0,,0,0
85,clst,1,0,0,0,0,,0,0
86,clst,1,0,0,0,0,,0,0
86,nonclst,2,0,0,0,0,,0,0
86,nonclstgi,3,0,0,0,0,,0,0
87,clst,1,0,0,0,0,,0,0
89,clst,1,0,0,0,0,,0,0
89,nc1,2,0,0,0,0,,0,0
90,clst,1,0,0,0,0,,0,0
90,nc1,2,0,0,0,0,,0,0
91,cl,1,0,0,0,0,,0,0
91,nc1,2,0,0,0,0,,0,0
92,cl,1,0,0,0,0,,0,0
93,cl,1,0,0,0,0,,0,0
93,nc1,2,0,0,0,0,,0,0
94,cl,1,0,0,0,0,,0,0
95,cl,1,0,0,0,0,,0,0
95,nc1,2,0,0,0,0,,0,0
95,nc3,3,0,0,0,0,,0,0
96,clst,1,0,0,0,0,,0,0
96,nc1,2,0,0,0,0,,0,0
96,nc2,3,0,0,0,0,,0,0
97,clst,1,0,0,0,0,,0,0
97,nc1,2,0,0,0,0,,0,0
97,_WA_Sys_00000002_00000061,17,1,0,0,0,,0,0
97,_WA_Sys_00000003_00000061,18,1,0,0,0,,0,0
98,clst,1,0,0,0,0,,0,0
98,nc1,2,0,0,0,0,,0,0
98,_WA_Sys_00000001_00000062,17,1,0,0,0,,0,0
98,_WA_Sys_00000003_00000062,18,1,0,0,0,,0,0
101575400,sqlagent_jobs_clust,1,0,0,0,0,,0,0
101575400,sqlagent_jobs_nc1_name,2,0,0,0,0,,0,0
117575457,sqlagent_jobsteps_clust,1,0,0,0,0,,0,0
117575457,sqlagent_jobsteps_nc1,2,0,0,0,0,,0,0
117575457,sqlagent_jobsteps_nc2,3,0,0,0,0,,0,0
133575514,sqlagent_job_history_clust,1,0,0,0,0,,0,0
133575514,sqlagent_job_history_nc1,2,0,0,0,0,,0,0
149575571,sqlagent_jobsteps_logs_nc1,2,0,0,0,0,,0,0
165575628,plan_persist_query_text_cidx,1,0,0,0,0,,0,0
165575628,plan_persist_query_text_idx1,2,0,0,0,0,,0,0
181575685,plan_persist_query_cidx,1,0,0,0,0,,0,0
181575685,plan_persist_query_idx1,2,0,0,0,0,,0,0
197575742,plan_persist_plan_cidx,1,0,0,0,0,,0,0
197575742,plan_persist_plan_idx1,2,0,0,0,0,,0,0
213575799,plan_persist_runtime_stats_cidx,1,0,0,0,0,,0,0
213575799,plan_persist_runtime_stats_idx1,2,0,0,0,0,,0,0
229575856,plan_persist_runtime_stats_interval_cidx,1,0,0,0,0,,0,0
229575856,plan_persist_runtime_stats_interval_idx1,2,0,0,0,0,,0,0
245575913,plan_persist_context_settings_cidx,1,0,0,0,0,,0,0
261575970,plan_persist_query_hints_cidx,1,0,0,0,0,,0,0
261575970,plan_persist_query_hints_idx1,2,0,0,0,0,,0,0
277576027,plan_persist_query_template_parameterization_cidx,1,0,0,0,0,,0,0
277576027,plan_persist_query_template_parameterization_idx1,2,0,0,0,0,,0,0
293576084,plan_persist_wait_stats_cidx,1,0,0,0,0,,0,0
293576084,plan_persist_wait_stats_idx1,2,0,0,0,0,,0,0
885578193,PK__Departme__B2079BED4CF066BE,1,0,0,0,0,,0,0
981578535,PK__Professo__900359493603F51C,1,0,0,0,0,,0,0
981578535,_WA_Sys_00000002_3A81B327,2,1,0,0,0,,0,0
981578535,_WA_Sys_00000003_3A81B327,3,1,0,0,0,,0,0
981578535,_WA_Sys_00000006_3A81B327,4,1,0,0,0,,0,0
1045578763,PK__StudentG__DCEA17E49FC20C6B,1,0,0,0,0,,0,0
1093578934,PK__Student__32C52B9950C9DDF7,1,0,0,0,0,,0,0
1093578934,_WA_Sys_00000002_412EB0B6,2,1,0,0,0,,0,0
1093578934,_WA_Sys_00000003_412EB0B6,3,1,0,0,0,,0,0
1093578934,_WA_Sys_00000005_412EB0B6,4,1,0,0,0,,0,0
1141579105,PK__Classroo__11618EAA1391FC2F,1,0,0,0,0,,0,0
1173579219,PK__Course__C92D71A7E1808C36,1,0,0,0,0,,0,0
1173579219,_WA_Sys_00000003_45F365D3,2,1,0,0,0,,0,0
1173579219,_WA_Sys_00000002_45F365D3,3,1,0,0,0,,0,0
1173579219,_WA_Sys_00000004_45F365D3,4,1,0,0,0,,0,0
1237579447,PK__Exam__297521C76B66E9EE,1,0,0,0,0,,0,0
1237579447,_WA_Sys_00000003_49C3F6B7,2,1,0,0,0,,0,0
1285579618,PK__ExamResu__B66D83E7DC624C87,1,0,0,0,0,,0,0
1285579618,_WA_Sys_00000002_4CA06362,2,1,0,0,0,,0,0
1285579618,_WA_Sys_00000003_4CA06362,3,1,0,0,0,,0,0
1285579618,_WA_Sys_00000004_4CA06362,4,1,0,0,0,,0,0
1285579618,_WA_Sys_00000005_4CA06362,5,1,0,0,0,,0,0
1349579846,PK__Homework__FDE46A72B4E0424F,1,0,0,0,0,,0,0
1397580017,PK__Attendan__8B69261CC53C2D7E,1,0,0,0,0,,0,0
1461580245,PK__CourseEn__E31874CD6DFCDFBD,1,0,0,0,0,,0,0
1993058136,queue_clustered_index,1,0,0,0,0,,0,0
1993058136,queue_secondary_index,2,0,0,0,0,,0,0
2025058250,queue_clustered_index,1,0,0,0,0,,0,0
2025058250,queue_secondary_index,2,0,0,0,0,,0,0
2057058364,queue_clustered_index,1,0,0,0,0,,0,0
2057058364,queue_secondary_index,2,0,0,0,0,,0,0
2073058421,FSTSClusIdx,1,0,0,0,0,,0,0
2073058421,FSTSNCIdx,2,0,0,0,0,,0,0
2089058478,ci_commit_ts,1,0,0,0,0,,0,0
2089058478,si_xdes_id,2,0,0,0,0,,0,0
2105058535,FFtUpdateIdx,1,0,0,0,0,,0,0
